id,message,created_time,full_picture,permalink_url,likes
365304090334712_1156280964570350,"#مفكو_اثاث_من_الخشب_الطبيعى

تهنئه خاصة لقواتنا المسلحة بنصر اكتوبر المجيد

كل عام وأنتم بخير

مواعيد المعارض من  9.30 صباحا : 11.30 مساء",2019-10-04T11:09:06+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/71646758_1156280941237019_1420277089864515584_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=QcXGre6B6AcAX-uAqc6&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfBvoh59a_8y9Fe4Ko2kW_g1QAGQAlO7eiSIDc6GsnGoHw&oe=65200D26,https://www.facebook.com/365304090334712/posts/1156280964570350/,2802
365304090334712_1143312262533887,"#كنبه_سرير_ارابيسك 
#مفكو_اثاث_من_الخشب_الطبيعى
عرض من الخارج ١٧٠ سم 
ارتفاع ٧٨ سم 
عمق ٨٠ سم 
من الداخل بعد فتح الكنبة 
عرض ١٦٠سم 
طول ٢٠٠ سم والطول الخارجى ٢٠٥ سم
#فوتيه_أرابيسك 
عرض ٧٠سم 
ارتفاع ٧٨ سم 
عمق ٧٨سم
...............................................
جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-17T09:39:31+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/70927308_1143312192533894_4752421827450503168_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=730e14&_nc_ohc=h9eim93UbSgAX-BICd5&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfABOsciUd4TcYIOEhuiVe4pEUCiJYXUzXn15jOrak_Muw&oe=651FE691,https://www.facebook.com/365304090334712/posts/1143312262533887/,15060
365304090334712_1143306265867820,"#مكتب_مودرن
#مفكو_اثاث_من_الخشب_الطبيعى
مقاس العرض من الخارج(بالادراج) ١٣٧ سم - عمق ٦٢ سم - ارتفاع ٧٨ سم
عرض القرصة ١٢٠ سم
...........................................................
جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-17T09:31:48+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/71704276_1143305772534536_304238488063049728_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=6v2XQ8dDFwUAX9WmMtB&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfA38yEK3AVj6Sy-ara6SdurSfYBNjw4meXCWQKd5UyQfA&oe=651FFE82,https://www.facebook.com/365304090334712/posts/1143306265867820/,8211
365304090334712_1138304189701361,"#نوم_مارين_شبابى
#مفكو_اثاث_من_الخشب_الطبيعى

سريـــر طول210 سم عرض 120 سم ارتفاع110 سم
بلاكــار عرض200 سم عمق 65سم ارتفاع 238سم
الكمــود عرض 61 سم عمق 43.5سم ارتفاع53 سم
تواليت بالبرواز عرض111.5 سم عمق 44سم ارتفاع 185سم

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-10T14:06:55+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69977836_1138304153034698_3178009747290849280_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=eZ1ZJviB89QAX9NmM73&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfB8qiqA0xqYQ-vuCUTOUZk1blvTu3YnDuO8EghOW7PAJw&oe=651FFA8D,https://www.facebook.com/365304090334712/posts/1138304189701361/,11808
365304090334712_1138301326368314,"#نوم_كيدز_ياسمين
#مفكو_اثاث_من_الخشب_الطبيعى
ـ سريـــر طول ٢٠٥ سم عرض ١٢٠ سم ارتفاع ١١١ سم
ـ بلاكــار مكون من :
وحدة عرض ٤٠ سم عمق ٥٧سم ارتفاع ٢٤٠ سم
وحدة عرض ٨٠ سم عمق ٥٧سم ارتفاع ٢٤٠ سم
ـ الكمــود عرض ٥٣ سم عمق ٤٠سم ارتفاع ٥٤.٥ سم
ـ تواليت بالبرواز عرض ٨٠ سم عمق ٤٢سم ارتفاع ١٨٥سم

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-10T13:46:14+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/70540408_1138301293034984_8241531668196753408_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=vTn8WFUJFlwAX-bYnZ9&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfCTrroRpoSFMenypW2FtDXWDdPGaipOk6ITCDRBcpX2gw&oe=651FF14D,https://www.facebook.com/365304090334712/posts/1138301326368314/,20453
365304090334712_1138297919701988,"#سرير_كونتر_دورين
#مفكو_اثاث_من_الخشب_الطبيعى

المقاس الكلى عرض ٢٠٦ سم عمق ١٢٧سم ارتفاع ١٨٠سم
المواصفات : عرض السرير 120 سم ،،
الطول الخارجى للسرير 206 سم ،،
الطول الداخلى للسرير 200 سم ،،
الارتفاع الكلى 180 سم.

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-10T13:28:45+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/70320402_1138297806368666_8780874445544751104_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=3B6dAWIr1VQAX9hTTeY&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfA8HaKDXMnh1zqXhm29V__Hg5M0DgTy0_bYB3ut3GrHaw&oe=651FFB50,https://www.facebook.com/365304090334712/posts/1138297919701988/,5010
365304090334712_1138283176370129,"#_سرير_كيدز_بوب
#مفكو_اثاث_من_الخشب_الطبيعى

مقاس السرير (120 عرض*200 طول) 

جميع منتجاتنا معروضة بجميع معارضنا
(المعادى - الهرم - مدينة نصر - حلوان - اسكندرية )
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-10T13:12:38+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/70075471_1138283056370141_8712581162708500480_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=qflTqaiI8r4AX83xj0S&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfBPARlugmuO7Q9Gm67dQAHWyV2xxYNfLGWELmCbgoUOBw&oe=651FDA82,https://www.facebook.com/365304090334712/posts/1138283176370129/,5321
365304090334712_1138286636369783,"#ترابيزه_اسيا_وعدد_4_كراسى_ظهر_عدل
#مفكو_اثاث_من_الخشب_الطبيعى

مقاس الترابيزه طول١٢٠ سم عرض ٨١ سم ارتفاع ٧٥ سم

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-10T13:12:23+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/70479381_1138286513036462_2468563201046872064_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=35rCkwghqYAAX-yirTt&_nc_oc=AQm3KyT-EtWr12R7NH5GOKKnkeTSJJ4bRCaYZbSl0kjbtLE20Xxdgh3NO9NLH6uiR70&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfCKfD-eeuLY98GPFu4cuvT4ZYkBtlnmQDJqRDPPzigwAA&oe=651FE96F,https://www.facebook.com/365304090334712/posts/1138286636369783/,9261
365304090334712_1138280116370435,"#مفكو_اثاث_من_الخشب_الطبيعى

خصم خاص 10% على جميع المنتجات لفترة محدودة جدا

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440
#اثاث_من_الخشب_الطبيعى
#٤٥_سنة_خبرة
#٤٥_سنة_جودة",2019-09-10T13:12:07+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/70284963_1138279963037117_2409206877570203648_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=Hdsm_6e78-MAX9wXhGt&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfCVgXViIadnhuSizfPvdWDikFL9rjoOufPUPOxwCxtlDA&oe=651FFF4B,https://www.facebook.com/365304090334712/posts/1138280116370435/,607
365304090334712_1133258393539274,"#مفكو #اثاث_من_الخشب_الطبيعى
مطلوب :
- مهندسى تصميمات مطابخ ( ذكـور )
- يتم ارسال الـ CV على الايميل HR@mffco.com 

* الشروط *
يشترط قرب السكن من معرض الاسكندرية

*عنوان المعرض*
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
📞 Hotline : 19440
📧 Email : HR@mffco.com
#Whats_App : 012-770-19440",2019-09-03T13:30:48+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69615837_1133257583539355_779548036081647616_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=730e14&_nc_ohc=Df0BoJWS4vEAX82UrqD&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfCU9Z4NETb9f81_DWuA_n2fkMd1ZNZKNBJc6TAqoVHckA&oe=651FE994,https://www.facebook.com/365304090334712/posts/1133258393539274/,106
365304090334712_1133074866890960,"#مفكو#اثاث_من_الخشب_الطبيعى

خصم خاص 10% على جميع المنتجات لفترة محدودة جدا

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-09-03T06:32:51+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69630006_1133074850224295_5949967131729723392_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=zj9HxvpGvZUAX9HCLu_&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfDnofB5fyiGd34iIIM10MGqqN7SlWtLiuyzFDxg-kMTeA&oe=65200003,https://www.facebook.com/365304090334712/posts/1133074866890960/,154
365304090334712_1130030897195357,"#مفكو#اثاث_من_الخشب_الطبيعى
مواعيد الفروع يوم السبت الموافق ٣١ / ٨ / ٢٠١٩
من الساعة ٩.٣٠ صباحا : ١١ مساءا
وكل عام وانتم بخير

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-29T17:35:01+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69767080_1130030860528694_3935555207080968192_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=kFQLqnKAEhoAX9YuIqG&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfC9lopcsLNcI2Xwq9yeQ88bxDmjLxqbJUlSwYBobfH3kQ&oe=651FF8FA,https://www.facebook.com/365304090334712/posts/1130030897195357/,186
365304090334712_1128609460670834,"#مفكو#اثاث_من_الخشب_الطبيعى

خصم خاص 10% على جميع المنتجات لفترة محدودة جدا

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-27T15:18:46+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69452157_1128609440670836_8579234449781161984_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=qgvrlxC73MEAX_GOPPV&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfAn91tp1XNhJU51BTZnxmw3mTvE3LbGV2twjwiWbjjGFQ&oe=652005DC,https://www.facebook.com/365304090334712/posts/1128609460670834/,13972
365304090334712_1125311227667324,"#سفره_فلورا
#مفكو#اثاث_من_الخشب_الطبيعى
* * مكونات السفره * *
بوفيه بالبرواز عرض ٢٣٤ عمق ٤٨ ارتفاع ١٨٧ سم بالبرواز 
ارجنتيرة عرض ١٠٥ عمق ٤٦ ارتفاع ٢١٢ سم 
ترابيزة طول ٢٠٢ عرض ١٠٣ ارتفاع ٧٨.٥ سم
...................................................................................
جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-22T23:04:04+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69133403_1125311197667327_6253908743063339008_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=25JjIxe6PLcAX9G-81W&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfAFbO1HwsNcMBmG7wHpbrfLGXUgqii58P7MMVCR-4iQpg&oe=652007D1,https://www.facebook.com/365304090334712/posts/1125311227667324/,6425
365304090334712_1125308241000956,"#مفكو#اثاث_من_الخشب_الطبيعى

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-22T22:59:33+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69600947_1125308227667624_8272863458916040704_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=KhX22wB43kQAX94GqjA&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfAcnGIHJOeJczAp7b_S_0EqQueFd-X_n_crMiV4Pm48SQ&oe=65200405,https://www.facebook.com/365304090334712/posts/1125308241000956/,4013
365304090334712_1125303054334808,"#نوم_فينسيا
#مفكو#اثاث_من_الخشب_الطبيعى
** مكونه من **
بلاكار عرض ٢٨٣ عمق ٦٨ ارتفاع ٢٤٠ سم
سرير عرض ١٨٠ طول ٢١٠ ارتفاع ١١٥ سم 
الكمود عرض ٦٢ عمق ٤٤ ارتفاع ٦٠ سم 
تواليت عرض ١٤٢ عمق ٤٤ ارتفاع ١٩٢ سم
...................................................................................
جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-22T22:50:33+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/68808131_1125303031001477_5262753951844925440_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=Ea2ArLxHRkwAX84HF6E&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfBBJ6Kb0Z2JMlNkRfrLpYHurrP5SLGzFnUp5pmDxDHI_g&oe=651FF0FD,https://www.facebook.com/365304090334712/posts/1125303054334808/,3973
365304090334712_1125302281001552,"#تخفيضات_خاصة_جدا_على_النقل_للمحافظات
#مفكو #اثاث_من_الخشب_الطبيعى
جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-22T22:49:17+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/68693881_1125302251001555_8726812266260856832_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=dFqKeNCDzeUAX_jVUqt&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfBWjmcFI5IIB2FTU233THb65jHySI3UZsKQHrrNvwiiIA&oe=6520051B,https://www.facebook.com/365304090334712/posts/1125302281001552/,11317
365304090334712_1125299054335208,"#مفكو #اثاث_من_الخشب_الطبيعى

جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-08-22T22:43:40+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/69259804_1125299011001879_6795902056398848000_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=90y4UkeBUq0AX8E8bYf&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfBIcaJE--8GQWgkYj5MQcYaWyKBa-amru8UadWQR5zf9w&oe=651FDE28,https://www.facebook.com/365304090334712/posts/1125299054335208/,3648
365304090334712_1116742265190887,"",2019-08-10T10:54:04+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/68606350_1116742238524223_6652922981662064640_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=2-QXiyXlMZMAX_jDvWn&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfCa60c7wsEBumeWYL3wWSt6l9ZI9gAQSruE7VVJ3DC85w&oe=65200FB2,https://www.facebook.com/365304090334712/posts/1116742265190887/,225
365304090334712_1109103769288070,"#مفكو #اثاث_من_الخشب_الطبيعى
* * خصم ١٠٪ عند شراء ثلاث منتجات ( نوم & سفره & انتريه & ركنه & صالون & مطبخ )
** المنتجات بالصوره **
** سفرة مارين قبل الخصم ٣٦٩٩٠ 
بعد الخصم ٣٣٢٩٠ 

** نوم كارمة رئيسية قبل الخصم ٣١٩٩٠ 
بعد الخصم ٢٨٧٩٠

** ركنة هنا قبل الخصم ٢٠٩٩٠ 
بعد الخصم ١٨٨٩٠
.....................…...........................................................
جميع منتجاتنا معروضة بجميع معارضنا
* المعادي : شارع ٢٥٧ خلف جراند مول أمام القمر الصناعى
* مدينه نصر : ٩٦ شارع مكرم عبيد
* الهرم : ٢٦٥ شارع الهرم أمام سنترال الهرم
*المهندسين : ٣ شارع لبنان - تقاطع جزيرة العرب
*حلوان : أول طريق كورنيش النيل بعد ركن فاروق - حلوان
* الاسكندرية : ٢٦ شارع فوزى معاذ - سموحة
🚚 التوصيل مجانا داخل القاهرة
............. أنتظروا المزيد من العروض ..............
📞 Hotline : 19440
📧 Email : contactus@mffco.com
#Whats_App : 012-770-19440",2019-07-29T19:25:54+0000,https://scontent.fcai10-1.fna.fbcdn.net/v/t1.6435-9/67360263_1109103739288073_2391331709015556096_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=qy16Qhsa2zwAX-gW5Aj&_nc_ht=scontent.fcai10-1.fna&edm=AKIiGfEEAAAA&oh=00_AfANnzNdLm0Dy8VdploERyVH0DxwnbQJSMFW4O533n3xHg&oe=651FE53D,https://www.facebook.com/365304090334712/posts/1109103769288070/,1837
